31557600.0
node 1    -526185   -1.53048e+06   5.01694e+06      -20816.7   65889.8   38640.1      -22416.9   30315.7   56835.9
node 2    -50778.8   -1.37681e+06   4.41256e+06      -24943.3   24000.2   12667.9      -23509.7   12627.8   45245.9
node 3    -74015.3   -1.8988e+06   4.92592e+06      -25467.7   68431.8   57129.8      -24143.7   31422.7   64380.5
node 4    -149872   -2.16568e+06   4.23679e+06      -23583.5   30488.3   48668.3      -23643   16204.2   60984.3
node 5    -1.19938e+06   -1.78044e+06   5.31267e+06      -8456.1   47637.4   40790.5      -18563.8   25445   58746.2
node 6    -952779   -1.113e+06   5.08147e+06      -32892.2   31703.1   10245.3      -26707.5   17762.3   45483
node 7    -1.21683e+06   -1.80527e+06   4.82005e+06      -22486.5   25616.3   31562.6      -23669   15934.4   54643.5
node 8    -909908   -2.17288e+06   5.22337e+06      -8960.84   61712   52688      -18970.2   30395.7   63402.5
node 9    -794076   -1.80894e+06   5.37867e+06      -4329.41   80067.9   50947.7      -16977.3   37127.1   62342.3
node 10    -922229   -1.22497e+06   4.40823e+06      -32984.2   9741.64   1507.61      -27519.1   8325.2   41748.5
node 11    -478003   -1.0431e+06   5.16958e+06      -23949.7   69016.2   10562.8      -23197.6   30385.9   44886.4
node 12    -70857   -957782   4.97573e+06      -33117   57085.4   -10211.3      -26323.1   24609.9   35494.1
node 13    -118895   -1.28308e+06   5.58323e+06      -12853.1   198695   81448.1      -19121   80084.9   72591.1
node 14    -574369   -1.15349e+06   5.58323e+06      6298.8   130325   49316.7      -12461.1   55290.7   60697.4
node 15    -967492   -1.36162e+06   5.48114e+06      -3032.32   71953.5   31460.9      -16211.8   34388.7   54453.3
node 16    -400017   -1.6225e+06   5.48091e+06      -7722.87   134996   59392.9      -18028.5   56931.3   64961.4
node 17    -464739   -2.09257e+06   5.31395e+06      -10027.3   93888.7   63818      -19101.4   41975.5   67655.7
node 18    -53045.6   -2.17372e+06   -3.48351e+06      -13469.5   5593.79   30363.7      -15283.8   6754.79   38208.5
node 19    1.04495e+06   -1.99518e+06   -3.48061e+06      -15501.6   5990.56   42238.2      -17637.7   7659.26   53042.5
node 20    751766   -2.95117e+06   -3.97285e+06      -16359.9   5529.86   41869.5      -18356.4   7109.28   52285.3
node 21    832951   -2.30568e+06   -4.59536e+06      -16099.7   5847.96   41808.4      -18277.2   7524.54   52416.3
node 22    -201619   -2.95065e+06   -4.37616e+06      -15806.9   6430.91   38859.4      -18007.8   7817.96   48824.3
node 23    -223581   -2.81973e+06   -3.03469e+06      -13937.7   3948.31   35720.4      -15621.4   4784.87   44898.3
node 24    -846909   -2.43455e+06   -3.47e+06      -13580.3   6929.04   33363      -15615.9   8052.52   42389.4
node 25    80926   -2.23187e+06   -4.75467e+06      -15421.3   6313.15   38037.1      -17711.2   7772.02   47838.1
node 26    -626300   -2.01932e+06   -4.22319e+06      -14419   6847.93   36181.5      -16707.4   8109.14   45846
node 27    123098   -1.50647e+06   -3.94708e+06      -14871.7   6297.8   39261.4      -17187.7   7680.65   49421.8
node 28    -2.55128e+06   -474511   3.39756e+06      -39168.3   4819.95   14318.4      -30860.5   8872.83   46357.9
node 29    -2.19669e+06   -22015.4   4.08418e+06      -42844.3   5012.21   1381.5      -31362.6   9470.14   40943.5
node 30    -2.40174e+06   233207   3.19193e+06      -38181   8228.78   12297.6      -30257.9   10941.9   44984.4
node 31    -3.19623e+06   533982   3.44142e+06      -34582.9   10309.3   24294.3      -28306.6   12236.1   48527.1
node 32    -2.53701e+06   -1.26623e+06   4.46635e+06      -38933.3   3076.07   22070.4      -30302.1   8385.71   50225.1
node 33    -1.68532e+06   -1.12813e+06   3.74436e+06      -36482.9   3798.74   8815.24      -29565.6   7217.82   45217
node 34    -2.42625e+06   -496390   4.70757e+06      -46867.7   4239.65   6246.87      -32538.4   9313.03   43437.9
node 35    -2.1086e+06   -671392   2.71165e+06      -40590.3   2320.56   11941.9      -32484.9   6829.93   46219
node 36    -3.17683e+06   -597890   2.71408e+06      -37043.9   6486.19   25852.7      -30591.2   9701.24   50333
node 37    1.23189e+06   -1.7144e+06   4.90315e+06      -38740.1   45424   46446.1      -28441.1   22146.3   58999.3
node 38    1.28408e+06   -771360   4.49506e+06      -8328.42   16497.9   -6951.71      -15322.9   10512.4   36447.3
node 39    2.03331e+06   -1.59108e+06   5.11537e+06      -37411.5   29726   42827.9      -27751.1   17133.4   57317.3
node 40    2.04555e+06   -1.51489e+06   4.53583e+06      -22081.3   15457.6   33533.8      -21413.8   10632.6   53155
node 41    -2.61201e+06   -1.29148e+06   2.77345e+06      -36510   3352.64   26570.7      -30604.9   7459.33   51573
node 42    -2.72404e+06   -1.29973e+06   3.6482e+06      -36737.5   4098.38   24672.2      -30073.5   8424.92   50882.5
node 43    1.78798e+06   2.85567e+06   947780      -8381.98   8837.68   41271.2      -12850.5   10116.8   54359.2
node 44    2.47323e+06   2.40025e+06   609872      -8039.35   7934.9   38828.6      -12904.3   8852.08   53102.7
node 45    1.93239e+06   2.917e+06   -83627      -10109.5   7127.47   42623.6      -14066.7   8428.58   55003
node 46    2.11813e+06   3.36987e+06   511166      -9276.15   7901.96   42599.2      -13186.1   9170.62   54805.8
node 47    -1.76858e+06   -418446   3.57109e+06      -40948.3   4212.17   -8231.69      -31416   8133.02   38178.6
node 48    1.3732e+06   -1.63655e+06   -4.27257e+06      -16116.4   5662.29   43685      -18416.3   7440.39   54984.7
node 49    1.79692e+06   -1.79263e+06   -3.06863e+06      -16760.7   5849.16   44467.5      -19135.8   7779.29   56108.4
node 50    1.96893e+06   -2.54572e+06   -3.2912e+06      -17378.4   5241.75   44639.6      -19516.2   7256.46   56116.3
node 51    -221665   -304169   -5.10324e+06      -14308.1   6827.69   43395      -17062.7   8089.37   54729.9
node 52    -140904   -132090   -4.2766e+06      -14452.8   6726.82   43721      -17165.1   7996.88   55128.9
node 53    -586190   730934   -4.97612e+06      -13492   7217.23   44216.8      -16446.9   8287.33   55785.9
node 54    -933359   -322267   -3.98591e+06      -14017.3   7285.17   42310.2      -16644.4   8425.32   53769.7
node 55    -1.0692e+06   -1.3094e-10   -3.33269e+06      -13859.4   7281.33   43047.7      -16384.7   8402.17   54741.6
node 56    -1.22839e+06   776688   -3.18399e+06      -13436.2   7360.06   43206.9      -16112.7   8454.66   54951.6
node 57    -608949   386864   -3.99143e+06      -13936.3   7079.96   43860.2      -16728   8228.63   55432.2
node 58    -1.50448e+06   302157   -4.01461e+06      -13411.2   7891.31   42504.2      -16185.3   8888.39   54419.6
node 59    -1.27262e+06   1.27819e+06   -3.74991e+06      -12988.9   7662.3   42939.2      -15908.4   8666.27   54513.5
node 60    200837   655954   -4.57811e+06      -14202.7   6517.4   44869.6      -17067.8   7782.79   56482.1
node 61    -287216   1.09015e+06   -3.99691e+06      -13670.4   6820.22   44658.4      -16597.9   7977.45   56192.4
node 62    -2.14313e-10   -2.62458e-26   -3.5e+06      -14738.9   6554.45   44418.1      -17459.6   7841.68   55916.4
node 63    -1.4077e+06   -897017   5.48148e+06      -40624.4   9478.03   -7676.26      -28807.1   11771.3   39468.9
node 64    -1.41089e+06   -1.38938e+06   5.37698e+06      -19606.5   26627.1   22611.5      -22181   17857.5   51342.6
node 65    -1.48434e+06   -1.23024e+06   4.93197e+06      -34746.3   9622   10830.2      -27787.9   10201.3   46155.7
node 66    -299905   -519957   4.60042e+06      -42284.4   -8592.05   -124789      -30361   -1053.4   -7497.79
node 67    -1.07676e+06   -561965   5.11693e+06      -61638.1   -708.411   -55645.7      -37186.6   5294.47   19476.1
node 68    -654734   -422935   5.16787e+06      -67611.7   -13192.2   -120704      -38917.9   -1903.09   -5549.39
node 69    2.25682e+06   -3.06652e+06   -2.56776e+06      -18455.1   5190.06   45343.8      -20526.2   7351.9   56801.6
node 70    2.70411e+06   -2.18929e+06   -2.92881e+06      -17844.1   4802.85   44557.8      -20175.5   7048.45   56679.1
node 71    1.72247e+06   -2.45732e+06   -2.56198e+06      -17279.5   5895.11   44545.7      -19505.9   7848.9   55916
node 72    -952271   -868110   5.58323e+06      -15071.5   47283.1   2164.32      -19461.4   25463.8   43243.2
node 73    1.82344e+06   -4.23606e+06   -2.31095e+06      -19796.9   5572.73   46719.3      -21564.8   7621.16   57434.7
node 74    2.75324e+06   -3.7488e+06   -2.21891e+06      -19859.1   4743.8   46153.4      -21762.6   7130.04   57472.9
node 75    2.795e+06   -4.39498e+06   -2.38851e+06      -20580.5   4599.03   46910.1      -22248.7   7052.36   57894.6
node 76    2.31806e+06   -3.83873e+06   -2.86069e+06      -19191.5   4846.36   46214.5      -20994.4   7064.08   57358.8
node 77    2.8903e+06   -3.41878e+06   -1.19466e+06      -19911   4867.35   45766.1      -22080.7   7270.54   57323.4
node 78    3.52523e+06   -3.33825e+06   -1.95766e+06      -19846.4   3804.44   45144.6      -21943   6482.7   57098.9
node 79    3.15627e+06   -2.79679e+06   -2.27449e+06      -18896   4347.24   44774.9      -21169.9   6835.14   56891.9
node 80    3.16237e+06   -4.30649e+06   -2.07038e+06      -20921.5   4232.45   46658.2      -22620.8   6832.15   57806.3
node 81    2.57488e+06   -4.26272e+06   -1.57522e+06      -20879.5   5217.23   47005.4      -22645.7   7530.22   57863.7
node 82    2.05547e+06   -3.26627e+06   -1.78518e+06      -19081   5800.98   45677      -21196.7   7913.71   56918.6
node 83    -814525   -3.39665e+06   -3.80721e+06      -16140.6   7285.76   40747.4      -18320.6   8641.66   51468.6
node 84    -1.05971e+06   -2.78952e+06   -2.83681e+06      -15168.6   8489.56   39183.8      -17037.6   9901.59   49972.9
