68
32322 1 0 0 1 -1 0 0 2 2.5
26367 1 0 0 1 -1 0 0 2 2.5
39049 1 0 0 1 -1 0 0 2 2.5
13955 1 0 0 1 -1 0 0 2 2.5
32323 1 0 0 1 -1 0 0 2 2.5
32328 1 0 0 1 -1 0 0 2 2.5
2442 1 0 0 1 -1 0 0 2 2.5
22009 1 0 0 1 -1 0 0 2 2.5
35879 1 0 0 1 -1 0 0 2 2.5
36543 1 0 0 1 -1 0 0 2 2.5
31402 1 0 0 1 -1 0 0 2 2.5
26445 1 0 0 1 -1 0 0 2 2.5
26446 1 0 0 1 -1 0 0 2 2.5
16497 1 0 0 1 -1 0 0 2 2.5
16499 1 0 0 1 -1 0 0 2 2.5
26663 1 0 0 1 -1 0 0 2 2.5
26664 1 0 0 1 -1 0 0 2 2.5
19072 1 0 0 1 -1 0 0 2 2.5
1213 1 0 0 1 -1 0 0 2 2.5
27067 1 0 0 1 -1 0 0 2 2.5
39047 1 0 0 1 -1 0 0 2 2.5
27329 1 0 0 1 -1 0 0 2 2.5
26189 1 0 0 1 -1 0 0 2 2.5
26386 1 0 0 1 -1 0 0 2 2.5
30130 1 0 0 1 -1 0 0 2 2.5
30132 1 0 0 1 -1 0 0 2 2.5
26856 1 0 0 1 -1 0 0 2 2.5
34332 1 0 0 1 -1 0 0 2 2.5
42742 1 0 0 1 -1 0 0 2 2.5
30544 1 0 0 1 -1 0 0 2 2.5
36348 1 0 0 1 -1 0 0 2 2.5
30582 1 0 0 1 -1 0 0 2 2.5
30581 1 0 0 1 -1 0 0 2 2.5
13004 1 0 0 1 -1 0 0 2 2.5
13000 1 0 0 1 -1 0 0 2 2.5
13956 1 0 0 1 -1 0 0 2 2.5
118524 1 0 0 1 -1 0 0 2 2.5
118394 1 0 0 1 -1 0 0 2 2.5
118684 1 0 0 1 -1 0 0 2 2.5
121207 1 0 0 1 -1 0 0 2 2.5
118148 1 0 0 1 -1 0 0 2 2.5
115483 1 0 0 1 -1 0 0 2 2.5
118641 1 0 0 1 -1 0 0 2 2.5
120841 1 0 0 1 -1 0 0 2 2.5
118917 1 0 0 1 -1 0 0 2 2.5
117651 1 0 0 1 -1 0 0 2 2.5
124453 1 0 0 1 -1 0 0 2 2.5
116486 1 0 0 1 -1 0 0 2 2.5
118534 1 0 0 1 -1 0 0 2 2.5
118537 1 0 0 1 -1 0 0 2 2.5
124245 1 0 0 1 -1 0 0 2 2.5
118374 1 0 0 1 -1 0 0 2 2.5
32992 1 0 0 1 -1 0 0 2 2.5
31412 1 0 0 1 -1 0 0 2 2.5
30098 1 0 0 1 -1 0 0 2 2.5
22782 1 0 0 1 -1 0 0 2 2.5
35764 1 0 0 1 -1 0 0 2 2.5
33127 1 0 0 1 -1 0 0 2 2.5
31419 1 0 0 1 -1 0 0 2 2.5
7290 1 0 0 1 -1 0 0 2 2.5
7292 1 0 0 1 -1 0 0 2 2.5
27840 1 0 0 1 -1 0 0 2 2.5
26716 1 0 0 1 -1 0 0 2 2.5
30162 1 0 0 1 -1 0 0 2 2.5
31665 1 0 0 1 -1 0 0 2 2.5
39023 1 0 0 1 -1 0 0 2 2.5
26797 1 0 0 1 -1 0 0 2 2.5
26798 1 0 0 1 -1 0 0 2 2.5
